sample	EHI01966	EHI01967	EHI01968	EHI01970	EHI01979	EHI01982	EHI01985	EHI01989	EHI01992	EHI01995	EHI02065	EHI02067	EHI02079	EHI02088	EHI02097	EHI02105	EHI02582	EHI02584	EHI02585	EHI02587	EHI02592	EHI02598	EHI02602	EHI02603	EHI02607	EHI02612	EHI02615	EHI02617	EHI02619	EHI02624	EHI02630	EHI02632	EHI02633	EHI02639	EHI02697	EHI02951	EHI02953	EHI02954	EHI02955	EHI02957	EHI02965	EHI02972	EHI02973	EHI02975	EHI02976	EHI02977	EHI02979	EHI02980	EHI02981	EHI02982	EHI02983	EHI02984	EHI02985	EHI02986	EHI02987	EHI02988
EHI02592	0.04854558104932505	0.033858919323246583	0.04004428164420348	0.04177114208170274	0.07496468842366621	0.04016995579104499	0.05041935624208693	0.04896286163560781	0.05563591087289055	0.03646789791975069	0.04904625968011911	0.07117728070697837	0.044424056153228086	0.06384937969443649	0.05354673977826152	0.07021986777324773	0.08479741280211406	0.05608755726086323	0.041566090728810345	0.043833712762728294	0.0	0.06213624637761572	0.052306656306703725	0.05271776989367183	0.04073898125309028	0.051519176011331824	0.08221015378323193	0.04981272450205132	0.057651434786036404	0.039464836831426986	0.0512247589081829	0.0433748376155112	0.04535059408133646	0.04398395774490027	0.1273906718644694	0.11719240600944503	0.1274408405021462	0.11743763853158862	0.12045094748600205	0.11786158009392189	0.10160609820110433	0.11366468705145782	0.11304996885484087	0.11832504926039067	0.12647150213007818	0.11146222039199527	0.13266253558150198	0.12048776765930447	0.12028164059337132	0.12591991435244587	0.12437991043798624	0.097004354784061	0.10426047190224985	0.12352075771612736	0.08141494895004497	0.12476674244131747
EHI02598	0.047263843926389715	0.06135400675683056	0.05324171672875311	0.049832330087757226	0.05286641428261185	0.07369310839534471	0.04700187437792136	0.044156085070690465	0.04546259960870802	0.0702817890600883	0.05361025526116692	0.11437903845625097	0.07740732991975818	0.10258634619523588	0.07564773669229696	0.11216571379395202	0.06051201482581725	0.04803367358321087	0.057305169952097335	0.07838336359065967	0.06213624637761572	0.0	0.05034230205853785	0.09431660038648904	0.05604306969661599	0.05059087285037034	0.05592810700961126	0.05222645521946412	0.052610391235002774	0.059370016568379924	0.04995616598090247	0.07088830347773267	0.07794045080220824	0.07851733098124192	0.17288949386832064	0.16016313161582862	0.17800630693789254	0.16275562984702796	0.16465994392655203	0.1648593806464277	0.14469265775498819	0.15722640112296993	0.15771388661127939	0.16018916091324753	0.17426472308094076	0.15354165901910333	0.17956487385434983	0.16481690258438864	0.1624863775715013	0.17273714357843084	0.16388077634963794	0.13917554425102174	0.14702315575917335	0.16770207859182795	0.12680183460033545	0.17490280499001865
EHI02602	0.043253807611335016	0.04983836876604486	0.04521415807834217	0.043244497378603364	0.05845892169745215	0.061969046393676064	0.04320885774709338	0.04181272859967766	0.045740644489312254	0.05685699473136441	0.04799444167248845	0.10497814384528703	0.06601444560002123	0.08997647140931886	0.06612641916391904	0.09879838066732516	0.06876401697339429	0.046034740513404726	0.04853177487740701	0.06521499603796865	0.052306656306703725	0.05034230205853785	0.0	0.08043598502010263	0.0466823238681221	0.04709164907430852	0.061264529068625784	0.04770510705320219	0.0499517902782588	0.04992599564077249	0.04627798987195675	0.059462115341116895	0.06624286582709549	0.06639177144569275	0.16007904892794433	0.1488354410466538	0.1605478904997658	0.15020729178633974	0.15144913131444282	0.15082220912659738	0.13212104150016468	0.14727681325823216	0.149046080896715	0.1517675856772709	0.16011744155573904	0.14292554978294736	0.16251947545533163	0.15323207639294223	0.15619472224554165	0.15929075804083737	0.15688545261274822	0.1293127928536687	0.13670237817530817	0.1569027335160177	0.11364973291126468	0.15984732543801017
EHI02603	0.07616325187911377	0.04310268112468252	0.06164852115802555	0.06635940235913118	0.10977053137668624	0.03499792135402591	0.07945395740840533	0.07699535197611129	0.08563079091201808	0.03625851640209954	0.07386495346949518	0.03982857123100003	0.04319706932904965	0.048101611259162236	0.0663073265588151	0.05186006432117285	0.11978180885665479	0.08711658544241274	0.059336376184069395	0.041364465484201696	0.05271776989367183	0.09431660038648904	0.08043598502010263	0.0	0.061636351504014475	0.07836884791705256	0.11620792276176062	0.07520177184146515	0.08654471736889158	0.05328927645705539	0.07813178728984105	0.05260733218018787	0.04551842211654822	0.04033280576076537	0.08465082710417615	0.07261438696343092	0.08415370398755895	0.07388262147315461	0.07607607635560354	0.07435966062344235	0.0639277602653392	0.06909491971080184	0.06937577944425755	0.07441262826089878	0.08474810855922699	0.07210908821367212	0.08793057781437619	0.07668939631822524	0.0779155072561094	0.08348761556737927	0.08006932641789832	0.06259671559903257	0.06731075354321514	0.08040507012022913	0.0548310433482202	0.08269875912380853
EHI02607	0.044200534114259504	0.037061821995888145	0.03869520173731311	0.038404115968738606	0.0658742670677892	0.04606945804729967	0.04411154374749071	0.04301970136702182	0.04848815357674663	0.04213732078773069	0.04485474627122055	0.0811702960987889	0.050399019646292564	0.07194190313941529	0.055399856298334216	0.07835659469333045	0.0766934367104889	0.04847361506133652	0.039638047381745034	0.050138459502549915	0.04073898125309028	0.05604306969661599	0.0466823238681221	0.061636351504014475	0.0	0.045449033202669464	0.07077475624372842	0.046068735860859134	0.0506637812420071	0.0402436478705529	0.046096402481059506	0.04682212619049286	0.05069259620950395	0.05017226967983168	0.14003310532397584	0.1290058881146139	0.141531095133824	0.12733954531741942	0.13155303664541262	0.13085341014109597	0.11162433978154451	0.1253243177630804	0.12540044177302379	0.13114981735950615	0.1403492594007546	0.12406735123432644	0.1431637663813875	0.13440269145501438	0.13189965129856007	0.13790555871372923	0.1344556537015713	0.10989025641108663	0.11470818184040799	0.1344898680586536	0.09048158564637254	0.13849905139283303
EHI02612	0.04494978858059473	0.049086261446360635	0.044827134964163795	0.04242806058278947	0.062419626041723575	0.06135659235594937	0.04504539017361142	0.04320186308350793	0.046517182570804394	0.0558781717566883	0.0480269233130618	0.10040895074322342	0.06504829752914298	0.08783305198500346	0.06492396535372746	0.09602241259462951	0.0711998872555959	0.04857281948090475	0.0477564407044736	0.06406851227601285	0.051519176011331824	0.05059087285037034	0.04709164907430852	0.07836884791705256	0.045449033202669464	0.0	0.06388073122351168	0.04856459782581346	0.05258785897492557	0.04942786749450934	0.047909482072297505	0.05770939718302248	0.06429549851014615	0.06540617854363961	0.15692541243816804	0.14515235664509052	0.16125165419882048	0.14364283831795666	0.14854784724718006	0.1451663680970906	0.1301352624641986	0.13977281530914343	0.1388906909080223	0.14583507837708276	0.15414488887808975	0.1388425142300984	0.15909682111008572	0.1501829683411836	0.1496615970491263	0.15305549789263917	0.15048611386940725	0.12418232534596074	0.1322957622374532	0.152149255911045	0.10825057169909513	0.15407756941093376
EHI02615	0.057946837934197304	0.08168659063087225	0.06899783877722387	0.06502233183027006	0.04363397042163486	0.0966367549558299	0.05707012095477615	0.055305850861316896	0.054689032669711146	0.09221025894498591	0.06776312944381802	0.14021719548671963	0.09961871038726755	0.12456037454549229	0.09378989010030214	0.1319033332616223	0.060326584437095265	0.057110696238128256	0.07571044710288732	0.09997230864295459	0.08221015378323193	0.05592810700961126	0.061264529068625784	0.11620792276176062	0.07077475624372842	0.06388073122351168	0.0	0.06753620208161115	0.06445140429278162	0.08100267533867056	0.06092523286679252	0.09205638461298782	0.09996155662491235	0.10175948878342533	0.19534211881109054	0.18468770708577775	0.19347747877381616	0.17794053073837401	0.18374917767911358	0.1851669054534395	0.1668402032701345	0.17792783450028404	0.1756977472115302	0.1826390510328807	0.1903300358218688	0.1730932101173166	0.1962805888181467	0.18347437277901013	0.1876347715718527	0.18552228368982426	0.18382957738076688	0.16320363398695648	0.16918941884267158	0.19066894700828263	0.14710366423846855	0.18820278177761385
EHI02617	0.04346141059566244	0.04742326822665688	0.043924480721937886	0.04254928416511916	0.06181407586121179	0.05888837066452213	0.04574329775619379	0.04202954686917826	0.04744183307346084	0.054498842937559355	0.047433125482832295	0.09703673931225376	0.06305093214151247	0.08662938618663496	0.06376150775717737	0.09326103244594275	0.06917470814410498	0.04941943913383151	0.047979440329162126	0.0629310089934525	0.04981272450205132	0.05222645521946412	0.04770510705320219	0.07520177184146515	0.046068735860859134	0.04856459782581346	0.06753620208161115	0.0	0.05202626741594829	0.047818437218838716	0.0475292202640637	0.0574237813591415	0.06292680974672982	0.06310149816347765	0.15462002578296374	0.14214106824142925	0.15524014563871213	0.1426969196490646	0.14679330280468716	0.14360640977212225	0.12618718292031283	0.1408458323702948	0.1370915602947509	0.141470112678172	0.15207884508935332	0.13556181168713466	0.15784151756632847	0.1467631929151615	0.1448124102792433	0.15089551074217122	0.14899730580360826	0.12184772917785258	0.12951588672643244	0.14893036883646937	0.10664210314325617	0.15116934437153318
EHI02619	0.047617428392272454	0.05617831177850596	0.04877594835178578	0.047080837836750655	0.05871558504749319	0.06851057971169361	0.04717660398611312	0.04453469201308968	0.04740818971590355	0.06455187430179532	0.051875560520895925	0.10772471106016268	0.07245192045991233	0.09551972675694187	0.07088268008743637	0.10370044564884895	0.06697271399157079	0.04879036227830469	0.05288959000317206	0.07243956665490514	0.057651434786036404	0.052610391235002774	0.0499517902782588	0.08654471736889158	0.0506637812420071	0.05258785897492557	0.06445140429278162	0.05202626741594829	0.0	0.05566355705698878	0.048989071297856235	0.06530038523021986	0.07171018699755438	0.07273999950785304	0.17034284182822368	0.1568718201791095	0.1718879359745108	0.15489169249355628	0.16604179186528523	0.1579540879050617	0.13985667020937564	0.15185474974730262	0.1514285671314427	0.1537080108763722	0.1676911441730965	0.1500502373253484	0.1733905716787164	0.1637086996326219	0.16187539561187259	0.1651187045242496	0.15969609722328582	0.1348282412117825	0.1428929179214542	0.16283705417132344	0.1188644249013534	0.16433233293879623
EHI02624	0.04709412225742793	0.03371959773227029	0.03887800050679924	0.03987819396252967	0.0749236254643556	0.03940955918295774	0.04859889125792116	0.04780595835088863	0.05347681870617771	0.036486399175120865	0.04804991926584168	0.07239100744912286	0.04525629596399605	0.0638258238828121	0.052657785936548906	0.0704068709252118	0.08236488766658956	0.05418449209985532	0.04030939063322281	0.043754921927019796	0.039464836831426986	0.059370016568379924	0.04992599564077249	0.05328927645705539	0.0402436478705529	0.04942786749450934	0.08100267533867056	0.047818437218838716	0.05566355705698878	0.0	0.050446593981455345	0.04313775606942749	0.04574440978386374	0.04424733572422923	0.1271543884253057	0.11484334425024434	0.12768276161706593	0.11677413880484178	0.1200073885851376	0.11786157538127395	0.10315228234911267	0.11315597626083429	0.11273968281982572	0.11769984608090533	0.12641113587563557	0.11329041457680278	0.13047091759642215	0.1208464617566205	0.1201815519568028	0.1256091228884324	0.12160618585728111	0.09770800315088934	0.10675339498510428	0.12255203700426953	0.0813545395033144	0.12361616183364987
EHI02630	0.04258954680600502	0.04859347105926903	0.0437594712639654	0.043741578661222524	0.05468713875265907	0.06037972378160106	0.043956982209239936	0.040707656278227256	0.044443778024007674	0.05671116286312661	0.04740134557674203	0.09951797205560164	0.06476818716651755	0.0880573459299534	0.06463328729928819	0.09605093473484372	0.06605604871746795	0.046389200601847036	0.04785465389348231	0.0651539374769936	0.0512247589081829	0.04995616598090247	0.04627798987195675	0.07813178728984105	0.046096402481059506	0.047909482072297505	0.06092523286679252	0.0475292202640637	0.048989071297856235	0.050446593981455345	0.0	0.058638127722084876	0.06572540815844574	0.06507872173551066	0.15778435252167455	0.14929001221442528	0.16244977516384163	0.14523870546101325	0.14896934884588553	0.1491718529705668	0.13005694808784407	0.14157585221287428	0.1433560657432721	0.145618719309895	0.1599378553360341	0.13967236005164896	0.161707554923618	0.15171500353175515	0.1486554606495737	0.15606573688096537	0.15330737423051577	0.12644266154221162	0.1329595437070522	0.1542946715247332	0.10988108808699404	0.15730851149414904
EHI02632	0.05601455845665382	0.037232721266158064	0.04655103679691397	0.04783775723321504	0.08546050677707162	0.04004005289380752	0.05709177786135222	0.056874296444826555	0.06306622039954646	0.03866907832865474	0.05549901822022063	0.06821110964581223	0.04583421667336418	0.0623619744655749	0.0570984622992019	0.0691476855264469	0.09403157128663564	0.06318186996141639	0.04597716620837844	0.04500624313207191	0.0433748376155112	0.07088830347773267	0.059462115341116895	0.05260733218018787	0.04682212619049286	0.05770939718302248	0.09205638461298782	0.0574237813591415	0.06530038523021986	0.04313775606942749	0.058638127722084876	0.0	0.04771375700043323	0.045372223606654716	0.12486487095801391	0.11214667955500557	0.12204202528934172	0.11168608158395188	0.11405613695116312	0.11400522877751906	0.09799034457700007	0.10704499084681107	0.10799838763276648	0.11206642895555852	0.12148620721188308	0.10650791735785725	0.12805694093767295	0.11510917885448024	0.11581724232669932	0.12174233565112014	0.1172271309755093	0.09334057816283625	0.09951289424368603	0.11817721292569028	0.07985724086797275	0.12116188236369474
EHI02633	0.06270314092679663	0.03702645680899497	0.050694312750611314	0.05340103672858776	0.09344587337276267	0.03727760731597818	0.06465136445037989	0.06344380318526088	0.07105823099372754	0.035885731761101325	0.060580091007046644	0.05892997561502411	0.044123778068295594	0.05684952311133029	0.05912732011439159	0.06222605486477717	0.1050720146741011	0.07152358177331464	0.050021818734190315	0.04297535702366595	0.04535059408133646	0.07794045080220824	0.06624286582709549	0.04551842211654822	0.05069259620950395	0.06429549851014615	0.09996155662491235	0.06292680974672982	0.07171018699755438	0.04574440978386374	0.06572540815844574	0.04771375700043323	0.0	0.04199509193752038	0.11247539208764612	0.10161812257812575	0.11500816023177862	0.10242662611096554	0.10431858372291458	0.10284761861911429	0.08778156496391498	0.09800756352142503	0.09618898641988216	0.10231075638758247	0.11124171513694125	0.09822121096430336	0.11653007102537172	0.10505406518098437	0.1041674314344796	0.11137951244934663	0.10699418757713053	0.08421196400529563	0.09085419259001348	0.1088232444366124	0.06993230851790899	0.11113012970782432
EHI02639	0.06332648038498745	0.03477530380405358	0.05063063079959529	0.05375893293003553	0.09391502973280841	0.03309978976071515	0.06506893581892459	0.06381839734408634	0.07305458213512406	0.032660174437153855	0.06112290716964186	0.052102869215766456	0.03973006258990641	0.052298727725460736	0.05770817076278456	0.05675771058341916	0.1069809595645208	0.07228649826135591	0.04889047717735273	0.039333316861612455	0.04398395774490027	0.07851733098124192	0.06639177144569275	0.04033280576076537	0.05017226967983168	0.06540617854363961	0.10175948878342533	0.06310149816347765	0.07273999950785304	0.04424733572422923	0.06507872173551066	0.045372223606654716	0.04199509193752038	0.0	0.10312368812430506	0.09096591710939039	0.10291234401200311	0.09176947045848627	0.0942226809832094	0.0924669224535618	0.07890806345863066	0.08783396762687112	0.08739125065540165	0.09285570602818038	0.10161773180998412	0.08807402294241229	0.10556827690889259	0.09502499478611615	0.09634836641589462	0.10075945959236987	0.09822979385682717	0.07686287100416445	0.08325178359033625	0.0980756189249733	0.06402871423445045	0.10054379288611703
EHI02697	0.1523646261626571	0.11371145286117934	0.14271062840582704	0.14450749525058637	0.1926359261414755	0.09745999223177582	0.15259236509648932	0.1638115110930769	0.16425761925504756	0.10387455895350028	0.15660517754339254	0.054638279393753764	0.10521385822070406	0.09822173376274135	0.13895848300539182	0.09662332591205924	0.20127778689144238	0.1637309457851125	0.13484422875898938	0.10526061749818083	0.1273906718644694	0.17288949386832064	0.16007904892794433	0.08465082710417615	0.14003310532397584	0.15692541243816804	0.19534211881109054	0.15462002578296374	0.17034284182822368	0.1271543884253057	0.15778435252167455	0.12486487095801391	0.11247539208764612	0.10312368812430506	0.0	0.02666507915849836	0.0254993130675093	0.029359107726279254	0.02886840429064741	0.030368729457039834	0.05531584446476279	0.029296375788950946	0.031557114620136884	0.033291183363096666	0.03633917367877526	0.053616564807399736	0.03511130280858521	0.030103624535162354	0.04448856727448991	0.040804277539878586	0.040639856327255974	0.06749003418119004	0.061892722940384726	0.03533696801510666	0.0852300706547584	0.03161305770700218
EHI02951	0.13995454086376624	0.10135605689463079	0.12817776745227527	0.1335331479783054	0.18059129151040332	0.08509826814062915	0.13858311749241636	0.15186977965494886	0.1562249037881296	0.09195349835514621	0.14420794906681966	0.043458200245137135	0.09366540091237541	0.08725801922429488	0.1290256759370323	0.08583617350101902	0.1936010121726648	0.15171817478822858	0.12171832793816051	0.0917128450448279	0.11719240600944503	0.16016313161582862	0.1488354410466538	0.07261438696343092	0.1290058881146139	0.14515235664509052	0.18468770708577775	0.14214106824142925	0.1568718201791095	0.11484334425024434	0.14929001221442528	0.11214667955500557	0.10161812257812575	0.09096591710939039	0.02666507915849836	0.0	0.018738830790742123	0.021829331475478275	0.021267829827665397	0.021624225538670494	0.045380489145855796	0.020293378746300328	0.02274953063706664	0.025034104733546836	0.02744506913640521	0.04300522745626334	0.02832528432027437	0.02197734620349978	0.03537581342729712	0.03223825550258297	0.0322487464969019	0.057287932065788416	0.05048198949706628	0.02629153709205012	0.07237648743130753	0.02459247131646103
EHI02953	0.15315971703503384	0.11528006115259004	0.1418552769638035	0.14483808309392343	0.19076496481460836	0.09681951769590669	0.1495799484610949	0.16300435791771417	0.16846818471431113	0.10344121846996734	0.1571373104177346	0.05268046736939913	0.10640400745204914	0.09842208153558529	0.14094202501238884	0.09670254357508978	0.19618724791853892	0.1623975541441789	0.1348865223112431	0.10367023472229675	0.1274408405021462	0.17800630693789254	0.1605478904997658	0.08415370398755895	0.141531095133824	0.16125165419882048	0.19347747877381616	0.15524014563871213	0.1718879359745108	0.12768276161706593	0.16244977516384163	0.12204202528934172	0.11500816023177862	0.10291234401200311	0.0254993130675093	0.018738830790742123	0.0	0.022346415439692624	0.021482337049010147	0.022161234612151026	0.05269266703115272	0.021390229605831146	0.025386231705921802	0.026028499441778874	0.026851161434308213	0.04926344978296959	0.026725796555331027	0.021707266955828586	0.037496929394444156	0.033378247194533306	0.03423334616392004	0.06522806583064733	0.0570015317314535	0.027445383085007213	0.08399526810384816	0.024199352391912954
EHI02954	0.14288782165780933	0.10417404848771816	0.13046347785261003	0.1328391900188176	0.17943010779177404	0.08571463202484753	0.1377326788402672	0.1495011707868874	0.15556331190414374	0.09072770145691889	0.14259722994691393	0.04531602848714811	0.09467570426501637	0.08844484205639458	0.12943505905258623	0.08617361335776075	0.19335426018454827	0.15086201135706034	0.12178032059685417	0.09254483867036245	0.11743763853158862	0.16275562984702796	0.15020729178633974	0.07388262147315461	0.12733954531741942	0.14364283831795666	0.17794053073837401	0.1426969196490646	0.15489169249355628	0.11677413880484178	0.14523870546101325	0.11168608158395188	0.10242662611096554	0.09176947045848627	0.029359107726279254	0.021829331475478275	0.022346415439692624	0.0	0.023845656491548906	0.024451014737422727	0.046482175935898984	0.02335769696362644	0.02529524841092534	0.02777924638031315	0.03096753646195749	0.04543009772585882	0.031044659126264196	0.025207115137346525	0.037937946026312286	0.03524455708565588	0.034092821643635474	0.05790157801079021	0.05247151215725987	0.02986294372790066	0.07423278144324275	0.027585543259393663
EHI02955	0.1450667863337538	0.10433919913878009	0.13210283447557902	0.13455948753050218	0.18351768795985135	0.08717466919601147	0.14358626394809937	0.15629329460553865	0.15810657375488113	0.0946219770936999	0.14408600284577477	0.04636059051784647	0.0965720323647784	0.0890597740735759	0.13107364505432761	0.08790472241007807	0.19648119131955555	0.15127443559778297	0.12297540915177785	0.09497098576233653	0.12045094748600205	0.16465994392655203	0.15144913131444282	0.07607607635560354	0.13155303664541262	0.14854784724718006	0.18374917767911358	0.14679330280468716	0.16604179186528523	0.1200073885851376	0.14896934884588553	0.11405613695116312	0.10431858372291458	0.0942226809832094	0.02886840429064741	0.021267829827665397	0.021482337049010147	0.023845656491548906	0.0	0.024544989519517335	0.04773167924119692	0.023752123619419696	0.025146305524390566	0.027638808554506955	0.03078215392556538	0.046172686205861124	0.029989188614293893	0.024801000277784868	0.03792600179643757	0.03527341946820395	0.0347424039777523	0.05915699196748159	0.053715310848369335	0.030074872187476176	0.07704445639694046	0.026562012760528386
EHI02957	0.14557352778860888	0.10454433998590185	0.1312917827584421	0.1352105543057176	0.18648116709599916	0.086530037134387	0.1418619168391464	0.15291457447588985	0.15467542362492004	0.09414287967683033	0.1432177437625861	0.04535881975902856	0.09476598281263526	0.08840590156295691	0.12977019004120038	0.08645405267635975	0.19393823664905652	0.15147664739822342	0.1250539355623459	0.09390487448983731	0.11786158009392189	0.1648593806464277	0.15082220912659738	0.07435966062344235	0.13085341014109597	0.1451663680970906	0.1851669054534395	0.14360640977212225	0.1579540879050617	0.11786157538127395	0.1491718529705668	0.11400522877751906	0.10284761861911429	0.0924669224535618	0.030368729457039834	0.021624225538670494	0.022161234612151026	0.024451014737422727	0.024544989519517335	0.0	0.048290563130522934	0.023395582978591234	0.0263973653768379	0.027789212427590915	0.030666823967536505	0.04593343569888175	0.031413228726763553	0.0253345306530236	0.03804128674552765	0.035241125788559424	0.03517906389648995	0.059033621768398103	0.05315229197052851	0.02980798102832416	0.07468749364771021	0.02809734210526993
EHI02965	0.13094646437198465	0.08820553795894581	0.1132690973644761	0.11710757562673402	0.16403878800999971	0.07377312327320418	0.13044486014247936	0.12847474953684068	0.1357525088758924	0.07833625623538876	0.12454046080379966	0.04346881746861464	0.08124747332412452	0.0776835023750202	0.11178587255574524	0.076745862604783	0.17211750499639622	0.1386999890021391	0.10789552006622649	0.0816277568565762	0.10160609820110433	0.14469265775498819	0.13212104150016468	0.0639277602653392	0.11162433978154451	0.1301352624641986	0.1668402032701345	0.12618718292031283	0.13985667020937564	0.10315228234911267	0.13005694808784407	0.09799034457700007	0.08778156496391498	0.07890806345863066	0.05531584446476279	0.045380489145855796	0.05269266703115272	0.046482175935898984	0.04773167924119692	0.048290563130522934	0.0	0.04458134967363059	0.045554113076267	0.04960096635246014	0.05573217263186803	0.056584484727325135	0.05728707623601326	0.04925334746007204	0.055854890731814044	0.05715373678089197	0.05523240082900338	0.059838245047416305	0.05824476505780163	0.0535656656028376	0.0687950768411717	0.053279647238635985
EHI02972	0.14161556858743896	0.09860229263363218	0.1233604371072683	0.1284289556947208	0.17855672718051252	0.08206725377789581	0.13728298672493855	0.14737527314503795	0.15098884881317676	0.08754661459503299	0.13817536357634874	0.04121446034718823	0.09063824623234396	0.08449327176547827	0.12407339622774538	0.08263435374316563	0.18656828914324497	0.14874030797283244	0.1175136997497711	0.0889286140671054	0.11366468705145782	0.15722640112296993	0.14727681325823216	0.06909491971080184	0.1253243177630804	0.13977281530914343	0.17792783450028404	0.1408458323702948	0.15185474974730262	0.11315597626083429	0.14157585221287428	0.10704499084681107	0.09800756352142503	0.08783396762687112	0.029296375788950946	0.020293378746300328	0.021390229605831146	0.02335769696362644	0.023752123619419696	0.023395582978591234	0.04458134967363059	0.0	0.024366854092094048	0.0270147014290556	0.029747339332238276	0.04238786500451508	0.03063265663235426	0.023858195069912047	0.03590981111264724	0.033836512401201335	0.0338135804209021	0.05539224037691437	0.04905741122166152	0.028333362550118646	0.07057797079805483	0.027291319579197504
EHI02973	0.1392959994669427	0.09909340782393772	0.1253441734523274	0.12889379080149355	0.17386109101990643	0.08213178391720255	0.1370977017366929	0.14362134033449936	0.1496319596176341	0.0879407996533208	0.14045183131946026	0.04158034492777529	0.0895315586397748	0.08357569057219694	0.12308979609944537	0.08214141535492925	0.18239415195126396	0.14891727042893943	0.11675081822687472	0.0892856392550434	0.11304996885484087	0.15771388661127939	0.149046080896715	0.06937577944425755	0.12540044177302379	0.1388906909080223	0.1756977472115302	0.1370915602947509	0.1514285671314427	0.11273968281982572	0.1433560657432721	0.10799838763276648	0.09618898641988216	0.08739125065540165	0.031557114620136884	0.02274953063706664	0.025386231705921802	0.02529524841092534	0.025146305524390566	0.0263973653768379	0.045554113076267	0.024366854092094048	0.0	0.028995566461149425	0.03287592929773431	0.044411154756989646	0.03292910988470077	0.026470870964172666	0.03833336667712495	0.03663874703112402	0.035498088754457924	0.05552872137153675	0.050551675014975705	0.03167479068964563	0.07087534276936558	0.029316606406239898
EHI02975	0.14595078385287563	0.10483095839160417	0.12939756069573227	0.13481811050617742	0.1809692578243579	0.08663591439172236	0.14433785718328007	0.14937519537075417	0.15447916075486512	0.09290711632735638	0.14617538520562712	0.04695370298370605	0.09501913328745326	0.08937216925902602	0.12837843505630586	0.08734117203424907	0.18538851233171472	0.15127387394542668	0.12327231510814884	0.09423093712980735	0.11832504926039067	0.16018916091324753	0.1517675856772709	0.07441262826089878	0.13114981735950615	0.14583507837708276	0.1826390510328807	0.141470112678172	0.1537080108763722	0.11769984608090533	0.145618719309895	0.11206642895555852	0.10231075638758247	0.09285570602818038	0.033291183363096666	0.025034104733546836	0.026028499441778874	0.02777924638031315	0.027638808554506955	0.027789212427590915	0.04960096635246014	0.0270147014290556	0.028995566461149425	0.0	0.03370166625905491	0.04755500534419854	0.035344077368187676	0.028289497640011985	0.04048948347934578	0.03816037765608793	0.038582081911283206	0.06008246844262266	0.05429054698095581	0.03333097592260048	0.07580037464577782	0.03106775180087984
EHI02976	0.1535346193755308	0.11471984825421366	0.14201255782353328	0.14350672336985226	0.18638724347298707	0.0959252562593137	0.14888728586222177	0.16761427486127622	0.16476369203392416	0.10283391965283772	0.15226674786245575	0.05414808331275023	0.10440880121588436	0.0985469276472618	0.1389197488612891	0.09678722321945632	0.2017618984029993	0.16123524900298536	0.13115793162288114	0.10279708470068805	0.12647150213007818	0.17426472308094076	0.16011744155573904	0.08474810855922699	0.1403492594007546	0.15414488887808975	0.1903300358218688	0.15207884508935332	0.1676911441730965	0.12641113587563557	0.1599378553360341	0.12148620721188308	0.11124171513694125	0.10161773180998412	0.03633917367877526	0.02744506913640521	0.026851161434308213	0.03096753646195749	0.03078215392556538	0.030666823967536505	0.05573217263186803	0.029747339332238276	0.03287592929773431	0.03370166625905491	0.0	0.05342010364757832	0.037037597234388486	0.03092247113696811	0.0446528493394075	0.041624435142398664	0.041610806525740895	0.06791244859781931	0.06055660250343775	0.035636504523055224	0.08342768799780209	0.033835761110382334
EHI02977	0.1394318944562115	0.09879847786470908	0.12364559525927521	0.1258644848564	0.17292036274476474	0.08259185413298631	0.1388250348499025	0.1368844107760282	0.14594744009213034	0.08683959761446358	0.13492641530637128	0.04895960079423156	0.09131973960358741	0.08603326260293598	0.12200611517781756	0.08482529914259918	0.18010012330310232	0.1468493910248878	0.11780405046226305	0.09014660358038384	0.11146222039199527	0.15354165901910333	0.14292554978294736	0.07210908821367212	0.12406735123432644	0.1388425142300984	0.1730932101173166	0.13556181168713466	0.1500502373253484	0.11329041457680278	0.13967236005164896	0.10650791735785725	0.09822121096430336	0.08807402294241229	0.053616564807399736	0.04300522745626334	0.04926344978296959	0.04543009772585882	0.046172686205861124	0.04593343569888175	0.056584484727325135	0.04238786500451508	0.044411154756989646	0.04755500534419854	0.05342010364757832	0.0	0.05568288859989168	0.046687935195732666	0.05471439885957763	0.055735723450380026	0.05422650616991265	0.06458440422151923	0.061810911876176156	0.05121039540226291	0.07583811062611512	0.05075271548292637
EHI02979	0.15401147460515974	0.11757912762802425	0.14577234154214036	0.1479457057977459	0.19515279947485964	0.09978092689651707	0.1532042044916181	0.16750517743259918	0.16825436830745089	0.10537932311712828	0.15941020130309091	0.05729230631974436	0.10945565210531072	0.10154037798957838	0.14368578165476797	0.09920157016532083	0.19949310756428273	0.16748043407383273	0.13717903738592974	0.10798991851081774	0.13266253558150198	0.17956487385434983	0.16251947545533163	0.08793057781437619	0.1431637663813875	0.15909682111008572	0.1962805888181467	0.15784151756632847	0.1733905716787164	0.13047091759642215	0.161707554923618	0.12805694093767295	0.11653007102537172	0.10556827690889259	0.03511130280858521	0.02832528432027437	0.026725796555331027	0.031044659126264196	0.029989188614293893	0.031413228726763553	0.05728707623601326	0.03063265663235426	0.03292910988470077	0.035344077368187676	0.037037597234388486	0.05568288859989168	0.0	0.03171955148801309	0.045799637894315515	0.042363827660281794	0.042323556382333094	0.07021946295833237	0.06335369859994144	0.036700393362846584	0.0873736465274012	0.03294686892291121
